y,x0,x1,x2,x3,x4,x5
1.299,A0,A3,,84,150.0,2
1.3,A0,A0,A0,144,125.0,12
0.6,A0,A1,,0,150.0,7
2.95,A1,A1,A0,65,60.0,6
3.05,A1,A1,A0,75,150.0,11
11.9,A0,A7,A0,125,100.0,9
0.45,A1,A8,A0,116,150.0,4
1.6,A0,A0,A0,90,150.0,3
0.49,A0,A3,A0,109,150.0,4
0.75,A1,A8,A0,101,150.0,9
3.81,A0,A0,A0,140,125.0,10
0.35,A1,A3,A0,110,150.0,5
2.8,A1,A4,A0,116,100.0,8
4.499,A1,A1,A0,60,90.0,11
0.599,A0,A0,A0,75,150.0,6
0.89,A0,A0,A1,0,,12
1.2,A1,A8,A0,55,5.0,11
2.25,A1,A4,A0,90,150.0,5
0.75,A0,A0,A0,165,150.0,6
0.65,A1,A1,A0,54,150.0,10
4.2,A1,A0,A0,101,150.0,10
0.25,A0,A1,A0,66,150.0,7
4.0,A0,A3,A1,131,150.0,10
0.001,A0,A0,A0,101,80.0,11
2.999,A1,A3,A1,170,150.0,3
12.2,A0,A0,A0,150,100.0,3
4.2,A0,A1,A0,34,125.0,1
0.0,A1,A0,A0,116,150.0,5
0.98,A0,A1,A0,54,90.0,2
7.2,A1,A5,A1,71,50.0,2
7.0,A0,A6,A0,90,80.0,4
6.5,A0,A7,A0,131,150.0,3
3.599,A1,A1,A1,98,80.0,5
8.9,A1,A7,A0,122,70.0,2
9.99,A1,A7,A0,105,60.0,4
2.3,A1,A1,A0,69,125.0,4
1.8,A0,A8,A0,0,150.0,0
3.8,A0,A1,A0,75,125.0,6
3.3,A0,A0,A0,97,150.0,7
0.59,A1,A4,A0,60,150.0,8
3.5,A1,A3,A0,136,150.0,7
2.6,A0,A4,A0,118,90.0,9
1.0,A1,A1,A0,75,125.0,9
2.4,A1,A0,A0,118,150.0,5
6.5,A1,A0,A1,218,150.0,7
44.9,A1,A0,A1,579,100.0,5
1.7,A0,A0,A0,150,150.0,5
16.5,A1,A7,A0,184,150.0,7
0.85,A0,A0,A0,75,150.0,6
11.2,A1,A4,A0,139,60.0,9
1.999,A1,A3,,109,150.0,3
1.95,A0,A0,A0,95,125.0,2
2.15,A0,A3,A0,102,150.0,1
6.399,A0,A1,A0,69,60.0,6
2.799,A1,A1,A1,61,90.0,8
1.199,A0,A0,A1,75,150.0,7
1.65,A0,A4,A0,116,150.0,7
5.2,A0,A1,A0,103,70.0,12
32.5,A1,A0,A0,190,20.0,5
4.75,A0,A7,A1,150,150.0,3
9.3,A0,A2,A0,140,150.0,7
2.2,A1,A1,A1,90,90.0,7
2.3,A0,A3,A1,300,150.0,7
0.0,A1,A1,,50,150.0,0
8.299,A0,A0,A0,105,100.0,4
9.8,A1,A6,A1,0,100.0,0
6.0,A1,A2,A1,130,5.0,7
5.25,A0,A0,A0,116,80.0,2
3.0,A1,A0,A0,125,150.0,0
18.5,A0,A3,A1,170,125.0,5
34.99,A0,A3,A1,122,10.0,4
0.999,A0,,A0,136,150.0,0
3.0,A1,A0,A0,109,150.0,0
9.0,A1,A4,A1,306,150.0,6
2.35,A0,A0,A1,170,150.0,1
2.0,A0,A1,A0,80,150.0,11
9.9,A0,A0,A0,140,80.0,7
1.75,A0,A0,A1,109,150.0,11
4.99,A1,A5,A0,140,100.0,4
2.6,A1,A1,A0,69,150.0,12
18.5,A1,A4,A2,250,150.0,0
1.5,A0,A0,,136,125.0,8
5.75,A1,A2,A0,48,,11
2.999,A1,A7,A0,81,100.0,12
3.5,A0,A1,A1,45,100.0,10
2.199,A0,A0,A1,101,150.0,2
4.5,A1,A0,A0,170,150.0,3
0.45,A0,A1,A0,37,150.0,6
2.5,A0,A5,A0,125,150.0,3
4.5,A1,A1,A1,61,50.0,9
6.75,A1,A3,A0,218,150.0,10
9.89,A1,A8,A0,143,125.0,1
9.9,A1,A8,A2,0,100.0,0
6.999,A1,A0,A1,177,125.0,6
2.0,A1,A0,,136,150.0,4
3.7,A0,A0,A0,131,150.0,12
1.6,A1,A1,A0,68,150.0,11
10.7,A1,A0,A0,129,80.0,9
2.05,A0,A1,A0,60,80.0,2
0.8,A1,A4,A0,45,60.0,7
0.35,A0,A3,A0,75,150.0,0
4.99,A0,A1,A0,69,,5
6.85,A1,A0,A0,116,150.0,3
2.8,A0,A0,A0,150,,6
6.79,A0,A0,A0,102,125.0,10
0.7,A1,A8,A0,75,150.0,6
10.85,A0,A3,A0,143,150.0,8
13.5,A0,A4,A1,218,150.0,6
9.999,A0,A4,A1,200,125.0,2
14.5,A0,A8,A2,0,125.0,0
3.0,A0,A0,A1,136,150.0,2
10.35,A0,A1,A0,135,90.0,8
14.99,A1,A3,A0,163,150.0,9
10.5,A1,A3,A1,233,150.0,11
0.799,A1,A0,,0,150.0,4
6.25,A1,A0,A0,116,125.0,11
25.4,A1,A3,A1,150,50.0,8
0.0,A0,A7,A1,174,150.0,5
12.5,A1,A0,A0,105,80.0,12
2.9,A0,A8,A1,197,150.0,5
3.499,A0,A1,A0,150,150.0,6
1.1,A0,A6,A0,90,150.0,5
0.8,A1,A8,A0,0,150.0,0
10.5,A0,A3,,140,60.0,12
5.999,A1,A7,A1,140,150.0,7
1.999,A0,A0,A0,101,150.0,5
0.5,A1,A0,A1,0,150.0,2
7.5,A1,A3,A0,105,100.0,9
7.6,A1,A0,A0,197,150.0,9
2.499,A0,A0,A0,90,150.0,12
0.355,A1,A0,A1,0,125.0,0
11.9,A1,A0,A1,170,150.0,7
8.888,A0,A5,A1,71,40.0,4
0.12,A0,A1,A0,45,150.0,5
0.559,A0,A4,A0,103,150.0,4
0.25,A1,A6,A0,54,150.0,11
14.299,A1,A0,A0,86,10.0,1
1.9,A1,A0,A0,101,150.0,1
0.2,A0,A7,A0,90,150.0,7
0.6,A0,A0,A0,193,150.0,0
1.1,A0,A1,A0,60,150.0,6
0.6,A0,A3,A2,100,150.0,0
1.19,A1,A1,A0,0,150.0,3
2.999,A1,A5,A0,109,125.0,1
1.999,A1,A2,A1,207,150.0,3
9.0,A0,A0,A0,122,125.0,3
14.5,A0,A2,A0,163,125.0,10
4.15,A1,A1,A0,60,50.0,11
1.2,A1,A0,A0,0,150.0,11
12.4,A1,A0,A0,141,70.0,7
1.5,A1,A3,A0,0,150.0,9
0.75,A1,A0,A0,125,150.0,6
1.55,A1,A1,A0,69,150.0,9
2.2,A0,A3,A0,105,150.0,3
6.6,A0,A3,A0,136,150.0,4
1.4,A1,A8,A2,0,150.0,0
1.6,A0,A1,A0,116,150.0,11
1.3,A0,A0,,82,150.0,10
13.5,A1,A4,A0,160,100.0,10
0.65,A0,A1,A0,58,150.0,10
0.7,A0,A0,A0,75,90.0,7
4.5,A1,A3,A1,163,150.0,8
0.75,A0,A1,A0,50,125.0,11
3.5,A1,A8,A0,88,150.0,4
6.9,A1,A1,A0,75,70.0,5
0.699,A1,A7,A0,51,150.0,12
0.75,A0,A8,A0,60,150.0,0
19.95,A0,A7,A1,140,80.0,6
1.35,A1,A1,A0,68,150.0,7
0.601,A1,A0,A0,26,70.0,9
3.55,A0,A3,A1,150,150.0,4
0.99,A0,A0,A0,88,150.0,2
1.99,A0,A0,A0,132,150.0,1
0.85,A1,A1,A1,60,125.0,0
3.35,A0,A1,A0,80,100.0,6
1.2,A0,A1,A0,64,150.0,7
0.777,A1,A3,A0,120,150.0,6
2.2,A0,A0,A0,150,150.0,10
1.15,A0,A0,A1,0,150.0,7
3.95,A1,A1,A0,55,50.0,5
2.15,A1,A4,A0,105,150.0,1
5.25,A0,A1,,71,70.0,5
13.98,A0,A2,A0,113,150.0,11
0.6,A0,A4,A0,90,150.0,3
2.7,A0,A0,A0,60,100.0,6
3.95,A0,A0,A0,143,150.0,2
2.349,A0,A7,A0,90,150.0,8
1.0,A0,A1,A0,54,150.0,3
1.5,A1,A8,A0,0,150.0,1
1.2,A0,A3,A0,118,150.0,10
24.29,A0,A3,A0,150,20.0,1
0.9,A0,A8,,0,150.0,12
2.65,A1,A1,A1,105,125.0,3
13.85,A1,A0,A0,211,125.0,3
2.3,A0,A1,A0,63,100.0,12
7.4,A0,A7,A0,150,150.0,6
0.75,A0,A0,A0,122,150.0,6
7.69,A1,A1,A0,82,50.0,2
0.399,A1,A1,A0,65,150.0,2
8.888,A0,A7,A1,174,150.0,10
8.99,A0,A0,A0,140,150.0,7
19.999,A0,A0,A0,190,30.0,5
0.65,A1,A8,A0,147,150.0,0
3.5,A0,A0,A0,129,150.0,8
3.5,A0,A3,A0,111,100.0,4
0.499,A1,,A0,72,125.0,9
6.8,A0,A2,A1,313,150.0,2
4.0,A0,A2,A1,163,150.0,6
6.35,A1,A1,A0,75,150.0,11
24.65,A1,A3,A0,150,90.0,7
22.95,A0,A0,A0,160,150.0,1
8.5,A1,A1,A0,133,30.0,9
0.0,A1,A1,A0,105,150.0,12
2.999,A0,A7,A0,101,150.0,11
2.3,A1,A0,A0,75,150.0,9
29.2,A1,A5,A0,184,20.0,3
7.85,A0,A2,A1,204,150.0,5
0.55,A0,A1,A0,60,150.0,4
6.5,A0,A0,A0,116,100.0,1
0.5,A0,A1,A0,0,150.0,1
1.111,A1,A6,,65,150.0,5
1.45,A1,A8,A0,0,70.0,1
0.25,A1,A8,A0,103,125.0,2
0.25,A1,A1,A0,50,150.0,4
4.999,A1,A7,A0,75,125.0,4
3.25,A0,A3,A0,130,150.0,5
1.3,A1,A3,A1,116,150.0,5
0.999,A1,A5,A0,0,150.0,7
17.85,A1,A0,A1,143,20.0,2
13.49,A0,A2,A0,136,90.0,7
21.0,A1,A0,A1,136,,3
3.299,A0,A3,A1,90,150.0,3
2.1,A0,A1,A0,60,150.0,1
2.6,A1,A7,A0,1164,150.0,5
8.99,A1,A1,A0,86,10.0,7
5.0,A1,A1,A0,69,80.0,5
0.0,A1,A7,A0,101,150.0,10
0.35,A1,A8,,70,150.0,0
31.0,A1,A3,A0,300,20.0,5
19.5,A0,A7,A0,131,150.0,6
0.8,A1,A7,A0,69,150.0,9
5.2,A1,A7,A0,125,150.0,1
2.58,A0,A7,A0,116,150.0,11
3.3,A1,A5,A1,82,150.0,6
7.49,A1,A2,A1,163,150.0,3
5.555,A1,A7,A0,80,150.0,5
19.85,A0,A0,A1,150,60.0,6
14.8,A1,A0,A1,306,150.0,7
31.9,A1,A5,A0,420,125.0,2
3.25,A1,A1,A0,34,150.0,1
12.5,A0,A1,A0,131,30.0,11
35.8,A1,A5,A1,155,150.0,7
1.65,A1,A7,A0,143,150.0,5
123.456,A1,A8,,0,125.0,0
8.75,A1,A2,A0,170,125.0,8
0.6,A1,A6,A0,0,150.0,10
0.85,A1,A8,A0,0,150.0,0
13.4,A1,A0,A0,170,150.0,7
5.9,A0,A7,A0,125,90.0,11
2.5,A1,A0,A0,136,150.0,7
0.2,A0,A8,A0,60,150.0,0
2.1,A0,A7,,75,150.0,8
22.49,A0,A0,A1,245,150.0,8
6.199,A0,A3,A0,165,150.0,1
10.4,A0,A4,A0,160,100.0,4
9.95,A1,A0,A0,150,150.0,7
6.85,A1,A1,A0,87,80.0,3
1.75,A0,A1,A0,60,150.0,11
0.1,A0,A3,A0,170,150.0,10
1.499,A0,A0,A0,140,150.0,6
2.4,A0,A0,A0,105,150.0,12
2.9,A0,A3,A1,192,150.0,5
10.0,A1,A4,A1,0,125.0,7
27.2,A1,A0,A0,177,50.0,7
2.2,A1,A1,A0,75,150.0,5
6.5,A0,A0,A0,116,125.0,8
8.0,A1,A3,A0,163,150.0,9
14.8,A0,A2,A0,150,60.0,11
6.85,A1,A5,A1,192,150.0,7
0.23,A1,A8,A0,60,150.0,4
3.299,A1,A1,A2,0,150.0,5
0.0,A1,A3,A0,1910,150.0,6
10.5,A1,A0,A1,306,150.0,3
2.75,A0,A7,A0,105,150.0,11
4.199,A1,A3,A0,131,150.0,9
0.999,A0,A3,A0,0,150.0,0
0.65,A1,A0,A1,150,150.0,3
2.0,A0,A0,A0,150,150.0,6
1.8,A0,A3,A0,102,150.0,4
2.0,A1,A8,A2,0,,0
4.2,A0,A4,A0,150,150.0,10
11.555,A1,A0,A0,160,90.0,9
5.25,A0,A1,A0,75,70.0,6
2.1,A1,A2,A0,177,150.0,2
5.499,A0,A0,A0,109,100.0,3
0.7,A0,A3,A0,60,150.0,0
2.19,A0,A1,A0,65,150.0,1
1.6,A0,A1,,4,50.0,4
0.35,A1,,A0,60,150.0,0
2.75,A1,A1,A0,60,100.0,12
0.0,A0,A0,A0,75,150.0,9
13.199,A1,A3,A0,160,80.0,3
2.9,A1,A3,A0,175,150.0,6
3.5,A0,A7,A0,122,60.0,7
9.0,A0,A2,A0,163,150.0,3
1.25,A0,A0,A0,95,150.0,0
0.8,A0,A0,A0,107,150.0,12
0.6,A0,A0,A0,73,70.0,5
2.8,A0,A2,A0,125,150.0,5
33.95,A0,A7,A1,204,50.0,6
2.8,A0,A4,A0,231,150.0,7
6.89,A1,A4,A1,143,90.0,4
2.3,A0,A1,A0,65,100.0,2
0.3,A0,A8,A2,0,150.0,0
11.247,A0,A7,A0,109,150.0,8
3.0,A1,A0,A1,170,150.0,1
8.4,A0,A3,A0,125,150.0,5
0.0,A0,A7,A0,113,125.0,9
0.29,A0,A1,A0,54,150.0,6
15.99,A0,A4,A1,200,,4
6.59,A1,A3,A1,105,150.0,9
4.49,A0,A0,A0,109,150.0,7
9.49,A1,A8,A0,105,60.0,4
0.5,A0,A1,A2,0,150.0,1
4.25,A0,A7,A0,69,150.0,8
7.0,A1,A3,A1,102,30.0,8
0.444,A1,A1,A0,75,150.0,5
12.2,A0,A7,A1,101,20.0,11
27.95,A1,A5,A0,306,90.0,6
54.39,A0,A4,A1,420,30.0,12
0.01,A0,A8,A2,0,10.0,0
11.9,A1,A2,A1,340,150.0,7
0.5,A0,A0,A0,170,150.0,3
7.9,A0,A1,A0,90,30.0,2
6.7,A0,A0,A1,140,150.0,3
1.65,A0,A0,A0,0,150.0,2
0.6,A1,A3,,125,150.0,11
10.999,A1,A0,A1,143,150.0,8
7.0,A0,A0,A0,26,5.0,3
8.6,A1,A7,A0,85,60.0,3
0.8,A1,A3,A0,90,150.0,0
3.6,A0,A8,A1,218,150.0,0
10.45,A1,A7,A0,140,125.0,6
8.4,A1,A5,A0,69,90.0,4
7.6,A1,A3,A1,0,150.0,11
0.68,A1,A7,A0,85,150.0,1
6.5,A1,A0,A1,218,150.0,5
4.1,A0,A0,A0,143,150.0,6
7.0,A0,A8,A2,0,,0
0.6,A1,A4,A0,0,150.0,6
14.0,A1,A0,A0,143,50.0,9
0.85,A1,A1,A0,75,150.0,11
2.89,A0,A7,A0,116,150.0,9
3.499,A0,A1,A0,68,100.0,2
9.3,A1,A3,A1,177,150.0,11
0.7,A1,A1,A0,44,150.0,7
4.3,A1,A8,A0,125,125.0,5
7.3,A1,A0,A0,116,125.0,12
0.2,A0,A0,A0,71,150.0,2
0.9,A1,A0,A1,101,150.0,3
11.9,A1,A0,A1,218,150.0,9
1.1,A0,A0,A0,90,150.0,1
1.3,A0,A3,A0,52,70.0,11
11.6,A0,A6,A0,125,40.0,1
11.3,A1,A0,A0,265,125.0,12
3.9,A1,A0,A0,180,150.0,6
0.001,A1,A8,A0,104,,0
6.0,A1,A0,A0,116,125.0,5
0.2,A1,A8,A2,0,150.0,0
2.4,A0,A0,A0,90,125.0,1
4.5,A1,A1,A0,60,125.0,9
3.6,A0,A1,A0,116,5.0,1
0.999,A0,A0,A0,90,150.0,3
4.3,A1,A0,A0,109,150.0,6
5.5,A1,A5,A0,136,150.0,9
3.8,A1,A8,A0,131,150.0,8
2.9,A1,A0,A0,0,150.0,8
17.5,A0,A3,A0,194,100.0,5
1.5,A0,A8,A0,150,150.0,0
3.2,A1,A0,A1,105,150.0,10
1.5,A0,A3,A0,0,125.0,12
0.0,A1,A1,A2,68,150.0,4
3.5,A1,A1,A0,58,60.0,12
2.35,A1,A6,A0,101,150.0,8
22.3,A0,A0,A0,220,20.0,1
2.5,A0,A0,A0,116,150.0,5
2.3,A0,A7,A1,150,150.0,4
27.499,A1,A3,A1,239,80.0,2
5.5,A0,A7,A0,102,150.0,0
8.9,A0,A0,A1,140,150.0,3
0.0,A0,A8,A2,0,150.0,0
7.8,A1,A3,A1,231,150.0,8
1.75,A1,A0,A1,193,150.0,5
1.75,A0,A3,,121,150.0,4
34.7,A1,A0,A1,184,30.0,3
1.05,A0,A1,A0,50,150.0,12
1.499,A0,A4,A1,193,150.0,7
0.799,A1,A1,A0,45,150.0,6
0.599,A1,A3,A0,101,150.0,12
6.45,A1,A0,A0,105,150.0,3
3.8,A0,A0,A0,188,150.0,12
2.999,A1,A5,A0,0,100.0,0
8.6,A1,A3,A1,140,125.0,4
6.2,A1,A7,A0,128,150.0,1
6.499,A1,A5,A0,102,100.0,3
1.2,A0,A3,A0,125,150.0,0
3.5,A0,A7,A0,170,150.0,5
1.3,A1,A4,A0,0,80.0,0
2.499,A1,A7,A0,116,5.0,7
1.0,A1,A1,A0,60,150.0,1
14.0,A0,A0,A1,140,150.0,1
1.85,A1,A0,A0,0,150.0,6
6.9,A0,A7,A0,150,150.0,12
4.499,A0,A3,A1,192,150.0,10
1.1,A1,A3,A0,193,150.0,1
14.6,A0,A2,A1,218,,1
4.65,A0,A3,A0,150,150.0,6
2.999,A0,A8,A1,105,90.0,6
7.19,A1,A4,A0,200,150.0,5
4.45,A0,A0,A0,75,150.0,3
7.5,A1,A0,,101,50.0,1
6.85,A1,A1,A0,105,80.0,10
5.299,A0,A0,A1,143,150.0,1
0.0,A0,A1,A0,65,150.0,0
1.9,A1,A1,A0,60,125.0,8
1.79,A1,A3,A0,136,150.0,5
4.5,A1,A3,A0,150,150.0,0
1.7,A1,A3,A0,113,150.0,6
0.7,A1,A1,A0,60,150.0,4
4.99,A1,A5,A0,110,60.0,3
3.4,A1,A4,A0,118,150.0,9
1.3,A1,A1,A0,45,150.0,7
0.2,A1,A8,A2,59,150.0,0
20.5,A1,A7,A1,200,90.0,4
0.59,A1,A0,A1,75,150.0,2
0.95,A0,A0,A0,54,150.0,1
15.9,A0,A0,A1,207,80.0,7
17.3,A1,A5,A1,200,50.0,7
0.7,A1,A3,A2,0,150.0,0
5.8,A0,A7,A0,105,150.0,3
31.5,A0,A3,A1,258,100.0,5
5.8,A1,A1,A1,102,70.0,11
7.9,A1,A7,A1,0,150.0,12
23.95,A1,A2,A0,140,30.0,11
0.999,A1,A4,A0,139,150.0,11
0.299,A1,A8,A0,90,20.0,10
14.499,A1,A0,A1,160,70.0,4
3.3,A0,A1,A0,65,80.0,3
2.999,A0,A1,A0,72,50.0,10
4.55,A0,A0,A0,102,125.0,6
0.899,A0,A1,A0,54,150.0,0
6.25,A1,A5,A1,170,150.0,7
0.0,A1,A0,A0,101,150.0,0
1.1,A1,A0,A0,75,150.0,6
0.899,A1,A8,A0,114,150.0,10
0.35,A1,A1,A0,60,150.0,12
0.0,A0,A8,A0,75,150.0,0
2.499,A0,A4,A0,101,125.0,5
0.5,A1,A0,A0,98,150.0,2
4.999,A1,A3,A0,179,150.0,12
0.1,A1,A0,A0,88,150.0,12
1.65,A1,A5,A0,109,150.0,4
3.6,A1,A5,A1,150,150.0,2
6.45,A1,A7,,109,100.0,6
8.5,A0,A8,A0,77,150.0,2
2.4,A1,A1,A0,64,150.0,3
3.0,A1,A1,A0,61,70.0,4
5.0,A0,A1,A0,69,,6
15.55,A1,A3,A0,136,100.0,9
0.13,A1,A1,A2,0,150.0,10
1.5,A1,A0,A0,120,125.0,8
14.1,A0,A2,A0,140,100.0,10
2.4,A1,A1,A0,60,80.0,3
1.35,A1,A4,A0,88,,4
2.2,A0,A0,A0,125,150.0,4
25.3,A0,A4,A1,204,100.0,2
2.5,A1,A0,A1,122,150.0,6
3.8,A0,A1,A1,71,60.0,8
3.55,A1,A8,A0,75,90.0,3
13.5,A0,A2,A1,150,50.0,11
1.9,A0,A7,A1,147,150.0,12
0.5,A1,A7,A0,144,150.0,9
6.75,A1,A3,A0,170,150.0,4
14.999,A0,A0,,300,150.0,12
17.899,A0,A7,A0,140,150.0,12
0.79,A1,A1,A0,0,150.0,10
6.3,A0,A5,A0,118,150.0,5
1.2,A0,A3,A0,116,150.0,5
0.5,A0,A1,A0,44,150.0,6
2.35,A0,A1,A0,68,150.0,6
17.999,A0,A0,A1,150,90.0,1
0.5,A0,A1,A0,90,90.0,10
2.75,A1,A1,A0,54,80.0,6
3.95,A0,A4,,90,150.0,7
1.5,A1,A4,A1,75,150.0,4
1.2,A0,A0,A0,125,150.0,3
0.0,A0,A1,A0,41,150.0,0
1.8,A0,A7,A0,0,150.0,0
1.299,A1,A1,A0,75,150.0,12
1.9,A1,A0,A0,0,80.0,7
1.65,A0,A4,A0,136,150.0,12
6.99,A1,A7,A0,128,150.0,2
3.25,A0,A0,A0,101,150.0,3
3.97,A0,A0,A0,109,150.0,10
2.5,A1,A8,A2,0,,0
5.3,A0,A3,A0,131,150.0,4
12.99,A1,A5,A0,185,100.0,6
0.85,A1,A3,A0,101,150.0,0
3.0,A0,A2,A0,136,150.0,1
5.1,A1,A1,A0,75,125.0,5
9.2,A1,A3,A0,105,150.0,2
2.9,A1,A0,A0,122,125.0,10
8.999,A1,A1,A1,109,125.0,6
1.25,A1,A3,A0,125,150.0,2
11.9,A0,A3,A0,160,80.0,9
7.5,A0,A7,A0,125,150.0,9
9.5,A0,A1,A0,122,70.0,6
1.7,A0,A0,,75,150.0,5
2.499,A0,A1,A0,64,150.0,5
2.45,A1,A1,A0,95,150.0,10
8.0,A0,A0,A0,87,70.0,5
5.55,A1,A1,A0,90,125.0,8
0.0,A1,A8,A1,0,150.0,5
7.777,A1,A1,A0,101,20.0,9
1.5,A0,A1,A0,0,125.0,0
1.65,A0,A8,A2,60,125.0,0
15.5,A0,A4,A0,177,150.0,3
4.15,A0,A7,A0,140,150.0,7
7.35,A0,A0,A0,241,150.0,4
4.4,A1,A8,A0,0,150.0,1
3.5,A1,A0,A0,105,100.0,4
13.0,A1,A5,A0,120,40.0,6
3.45,A0,A8,A0,60,90.0,1
1.4,A1,A3,A0,102,150.0,8
0.17,A0,A8,A1,101,150.0,0
2.3,A0,A0,A0,116,150.0,2
3.6,A1,A8,A1,0,150.0,11
4.9,A0,A4,A0,116,150.0,5
0.95,A0,A8,A0,101,150.0,0
9.899,A0,A0,A1,192,125.0,10
39.49,A0,A0,A1,286,80.0,11
1.899,A0,A3,A0,97,150.0,3
1.2,A1,A8,A0,54,150.0,3
13.9,A0,A5,A1,163,90.0,4
11.5,A1,A4,A1,284,125.0,4
0.79,A0,A3,A0,75,150.0,7
0.4,A0,A0,A1,0,150.0,4
4.6,A1,A0,A0,60,125.0,7
1.6,A0,A3,A0,115,150.0,3
1.29,A0,A0,A0,75,150.0,5
10.5,A0,A8,A0,102,100.0,4
2.95,A0,A0,A0,75,80.0,8
1.59,A0,A1,A0,58,150.0,4
15.0,A0,A0,A1,235,150.0,0
2.9,A0,A1,A0,77,150.0,9
0.0,A1,A7,,115,150.0,1
0.55,A1,A0,A0,122,150.0,1
0.699,A1,A8,A0,72,,1
4.0,A1,A0,A0,90,125.0,5
0.199,A1,A1,A0,0,150.0,7
0.95,A1,A0,A0,122,,3
0.3,A0,A4,A0,0,150.0,7
13.75,A1,A3,A0,140,90.0,1
8.1,A1,A0,A1,209,150.0,2
0.999,A1,A0,A0,71,150.0,0
3.4,A1,A0,A2,0,150.0,11
11.5,A0,A0,A0,143,125.0,1
0.85,A1,A0,A0,136,150.0,2
0.75,A0,A1,A0,54,150.0,3
4.45,A1,A1,A0,73,60.0,9
0.8,A1,A1,A2,236,30.0,0
3.85,A0,A1,A0,65,100.0,6
0.899,A0,A1,A0,52,150.0,5
14.7,A1,A5,,160,80.0,2
0.2,A0,A8,A0,55,150.0,0
2.1,A1,A3,A0,150,150.0,11
1.35,A1,A1,A0,58,,3
0.999,A1,A0,A0,101,150.0,3
2.9,A0,A1,A0,75,150.0,5
1.1,A1,A0,A0,125,150.0,6
1.9,A1,A0,A2,0,150.0,9
1.35,A1,A3,A0,75,150.0,10
1.999,A1,A1,A0,75,150.0,10
0.399,A1,A1,A0,60,125.0,6
1.2,A1,A1,A0,60,150.0,3
0.7,A0,A0,A0,75,150.0,1
8.75,A0,A7,A1,0,40.0,3
1.5,A1,A1,A0,75,125.0,7
0.2,A0,A8,A0,60,150.0,4
0.8,A0,A1,A0,60,150.0,11
1.65,A1,A0,A0,101,60.0,10
0.0,A0,A8,A2,60,150.0,10
0.0,A0,A0,A2,0,60.0,0
2.6,A0,A3,,102,150.0,6
1.0,A1,A4,A0,143,150.0,3
3.95,A1,A1,A0,60,125.0,2
1.6,A0,A0,A0,102,150.0,3
16.6,A1,A2,A1,190,150.0,2
0.3,A1,A3,A0,131,150.0,4
0.85,A1,A3,A0,101,150.0,2
0.0,A0,A0,A0,118,150.0,2
0.555,A0,A3,A0,125,150.0,3
6.5,A1,A0,A0,44,100.0,12
1.35,A0,A0,A0,55,150.0,4
8.45,A0,A1,A0,80,20.0,4
0.35,A0,A0,A0,125,150.0,0
1.699,A1,A8,A0,0,150.0,6
21.35,A1,A0,A1,245,100.0,12
2.55,A1,A1,A0,50,150.0,9
20.0,A1,A3,A0,136,40.0,2
8.9,A0,A7,A0,140,150.0,4
1.4,A0,A4,A0,193,150.0,6
6.3,A0,A0,A0,170,150.0,10
2.3,A1,A0,A0,82,150.0,2
2.45,A0,A8,A0,64,150.0,0
0.0,A1,A8,A0,23,5.0,0
11.9,A1,A8,A0,109,80.0,2
2.99,A1,A1,A0,75,125.0,7
12.25,A0,A0,A0,140,50.0,4
5.425,A0,A7,A0,105,150.0,10
14.8,A1,A8,A0,272,150.0,3
4.95,A0,A0,A1,122,150.0,9
9.499,A1,A5,A0,69,20.0,7
1.0,A1,A8,A0,60,150.0,8
2.5,A0,A7,A0,77,150.0,0
3.049,A0,A3,A0,131,150.0,2
1.65,A1,A5,A0,0,150.0,0
2.3,A0,A0,A0,102,150.0,10
0.95,A1,A1,A0,75,150.0,8
3.999,A1,A0,A1,197,150.0,5
8.9,A1,A8,A2,0,5.0,0
10.8,A0,A3,A1,0,150.0,0
0.99,A1,A1,A0,54,150.0,0
1.999,A0,A0,A0,0,5.0,2
2.799,A0,A0,A0,170,150.0,10
5.1,A1,A1,A0,120,125.0,10
11.799,A0,A2,A0,150,100.0,9
0.0,A0,A0,A1,193,150.0,11
4.7,A0,A3,A0,177,150.0,1
1.9,A0,A8,A2,0,20.0,0
0.25,A1,A8,A0,90,150.0,0
0.65,A1,A0,A0,101,150.0,12
1.0,A0,A8,A1,192,150.0,4
17.9,A1,A4,A1,299,70.0,1
6.3,A1,A3,A1,150,125.0,5
29.6,A1,A3,A0,150,5.0,9
2.199,A0,A0,A2,80,150.0,6
6.4,A0,A0,A0,105,150.0,7
0.95,A1,A3,A0,105,150.0,11
2.399,A0,A3,A0,102,150.0,6
4.1,A0,A0,A0,185,150.0,9
0.499,A1,A3,A0,0,150.0,6
9.8,A1,A0,A0,177,150.0,5
8.75,A0,A8,A1,225,150.0,0
0.0,A0,A0,A1,193,150.0,12
3.5,A0,A5,A0,228,80.0,6
0.222,A1,A8,A0,45,150.0,0
1.65,A0,A0,,136,125.0,4
0.799,A0,A1,A0,70,150.0,8
1.25,A0,A0,A0,0,150.0,10
1.1,A1,A1,A0,60,150.0,11
1.599,A0,A1,A0,58,125.0,10
15.7,A0,A3,A1,173,90.0,3
4.1,A0,A0,A0,116,150.0,3
1.2,A0,A0,A0,69,150.0,5
7.499,A0,A0,A0,101,60.0,12
9.599,A0,A0,A0,143,150.0,9
1.75,A0,A2,A0,95,150.0,3
0.2,A1,A1,A0,55,150.0,5
0.0,A1,A5,A0,75,125.0,0
